Date,Year,Month,Day,P,E,Qcmecs,Qmm,Q_Missing,Julian,Season,Season_Year,Water_Year
27/07/1971,1971,7,27,1.9837,3.2936,NA,NA,Yes,208,SU,1971,1971
28/07/1971,1971,7,28,0.024091,3.0489,NA,NA,Yes,209,SU,1971,1971
29/07/1971,1971,7,29,0.0082074,3.4162,NA,NA,Yes,210,SU,1971,1971
30/07/1971,1971,7,30,7.0635,3.2225,NA,NA,Yes,211,SU,1971,1971
31/07/1971,1971,7,31,3.6203,3.1979,NA,NA,Yes,212,SU,1971,1971
01/08/1971,1971,8,1,3.67,2.9337,NA,NA,Yes,213,SU,1971,1971
02/08/1971,1971,8,2,1.4878,3.0557,NA,NA,Yes,214,SU,1971,1971
03/08/1971,1971,8,3,1.8728,3.0466,NA,NA,Yes,215,SU,1971,1971
04/08/1971,1971,8,4,7.2698,3.2562,NA,NA,Yes,216,SU,1971,1971
05/08/1971,1971,8,5,3.9445,3.0666,NA,NA,Yes,217,SU,1971,1971
06/08/1971,1971,8,6,0.76635,2.7374,NA,NA,Yes,218,SU,1971,1971
07/08/1971,1971,8,7,0.44071,2.463,NA,NA,Yes,219,SU,1971,1971
08/08/1971,1971,8,8,1.5805,2.9433,NA,NA,Yes,220,SU,1971,1971
09/08/1971,1971,8,9,1.6971,2.9847,NA,NA,Yes,221,SU,1971,1971
10/08/1971,1971,8,10,0.045243,2.7624,NA,NA,Yes,222,SU,1971,1971
11/08/1971,1971,8,11,7.6941,2.7474,NA,NA,Yes,223,SU,1971,1971
12/08/1971,1971,8,12,2.1997,2.6894,NA,NA,Yes,224,SU,1971,1971
13/08/1971,1971,8,13,3.1264,2.7793,NA,NA,Yes,225,SU,1971,1971
14/08/1971,1971,8,14,2.6443,2.3909,NA,NA,Yes,226,SU,1971,1971
15/08/1971,1971,8,15,0.0055941,2.3279,NA,NA,Yes,227,SU,1971,1971
16/08/1971,1971,8,16,0.0017558,2.1903,NA,NA,Yes,228,SU,1971,1971
17/08/1971,1971,8,17,0,2.4053,NA,NA,Yes,229,SU,1971,1971
18/08/1971,1971,8,18,0.053614,2.4381,NA,NA,Yes,230,SU,1971,1971
19/08/1971,1971,8,19,0,2.6384,NA,NA,Yes,231,SU,1971,1971
20/08/1971,1971,8,20,0,2.5516,NA,NA,Yes,232,SU,1971,1971
21/08/1971,1971,8,21,0,2.8064,NA,NA,Yes,233,SU,1971,1971
22/08/1971,1971,8,22,1.1864,2.4147,NA,NA,Yes,234,SU,1971,1971
23/08/1971,1971,8,23,0.027195,2.4683,NA,NA,Yes,235,SU,1971,1971
24/08/1971,1971,8,24,0.0036341,2.5494,NA,NA,Yes,236,SU,1971,1971
25/08/1971,1971,8,25,0.16664,2.6998,NA,NA,Yes,237,SU,1971,1971
26/08/1971,1971,8,26,2.1186,2.405,NA,NA,Yes,238,SU,1971,1971
27/08/1971,1971,8,27,6.9149,2.1254,NA,NA,Yes,239,SU,1971,1971
28/08/1971,1971,8,28,20.584,2.4457,NA,NA,Yes,240,SU,1971,1971
29/08/1971,1971,8,29,1.1424,2.4578,NA,NA,Yes,241,SU,1971,1971
30/08/1971,1971,8,30,2.9591,2.2347,NA,NA,Yes,242,SU,1971,1971
31/08/1971,1971,8,31,0.78873,2.4424,NA,NA,Yes,243,SU,1971,1971
01/09/1971,1971,9,1,0.27913,2.3268,NA,NA,Yes,244,A,1971,1971
02/09/1971,1971,9,2,2.6755,2.1278,NA,NA,Yes,245,A,1971,1971
03/09/1971,1971,9,3,6.8313,2.0142,NA,NA,Yes,246,A,1971,1971
04/09/1971,1971,9,4,0.087791,2.1702,NA,NA,Yes,247,A,1971,1971
05/09/1971,1971,9,5,3.27E-04,1.9911,NA,NA,Yes,248,A,1971,1971
06/09/1971,1971,9,6,0,2.3125,NA,NA,Yes,249,A,1971,1971
07/09/1971,1971,9,7,0,2.2217,NA,NA,Yes,250,A,1971,1971
08/09/1971,1971,9,8,0,2.255,NA,NA,Yes,251,A,1971,1971
09/09/1971,1971,9,9,0,2.1082,NA,NA,Yes,252,A,1971,1971
10/09/1971,1971,9,10,0.00147,2.0629,NA,NA,Yes,253,A,1971,1971
11/09/1971,1971,9,11,0.0093099,2.0684,NA,NA,Yes,254,A,1971,1971
12/09/1971,1971,9,12,0,1.8165,NA,NA,Yes,255,A,1971,1971
13/09/1971,1971,9,13,0.0093916,2.0187,NA,NA,Yes,256,A,1971,1971
14/09/1971,1971,9,14,0.0051858,2.0513,NA,NA,Yes,257,A,1971,1971
15/09/1971,1971,9,15,0,2.081,NA,NA,Yes,258,A,1971,1971
16/09/1971,1971,9,16,0,1.8407,NA,NA,Yes,259,A,1971,1971
17/09/1971,1971,9,17,0,1.9689,NA,NA,Yes,260,A,1971,1971
18/09/1971,1971,9,18,0.0025316,1.7122,NA,NA,Yes,261,A,1971,1971
19/09/1971,1971,9,19,0.13793,1.6294,NA,NA,Yes,262,A,1971,1971
20/09/1971,1971,9,20,0.037036,1.8013,NA,NA,Yes,263,A,1971,1971
21/09/1971,1971,9,21,0.082523,1.8569,NA,NA,Yes,264,A,1971,1971
22/09/1971,1971,9,22,0.16656,1.7538,NA,NA,Yes,265,A,1971,1971
23/09/1971,1971,9,23,1.7981,1.6364,NA,NA,Yes,266,A,1971,1971
24/09/1971,1971,9,24,0.29481,1.3073,NA,NA,Yes,267,A,1971,1971
25/09/1971,1971,9,25,3.9738,1.26,NA,NA,Yes,268,A,1971,1971
26/09/1971,1971,9,26,11.154,1.4163,NA,NA,Yes,269,A,1971,1971
27/09/1971,1971,9,27,0.11319,1.3099,NA,NA,Yes,270,A,1971,1971
28/09/1971,1971,9,28,7.8531,1.1623,NA,NA,Yes,271,A,1971,1971
29/09/1971,1971,9,29,2.322,1.412,NA,NA,Yes,272,A,1971,1971
30/09/1971,1971,9,30,0.054635,1.7384,NA,NA,Yes,273,A,1971,1971
01/10/1971,1971,10,1,0.0020008,1.6491,NA,NA,Yes,274,A,1971,1972
02/10/1971,1971,10,2,1.0617,1.5858,NA,NA,Yes,275,A,1971,1972
03/10/1971,1971,10,3,0.30988,1.4849,NA,NA,Yes,276,A,1971,1972
04/10/1971,1971,10,4,0.12458,1.3875,NA,NA,Yes,277,A,1971,1972
05/10/1971,1971,10,5,0.69927,1.4176,NA,NA,Yes,278,A,1971,1972
06/10/1971,1971,10,6,0.55076,1.4945,NA,NA,Yes,279,A,1971,1972
07/10/1971,1971,10,7,0.84949,1.5306,NA,NA,Yes,280,A,1971,1972
08/10/1971,1971,10,8,1.968,1.2377,NA,NA,Yes,281,A,1971,1972
09/10/1971,1971,10,9,0.20808,1.2666,NA,NA,Yes,282,A,1971,1972
10/10/1971,1971,10,10,4.3354,1.2628,NA,NA,Yes,283,A,1971,1972
11/10/1971,1971,10,11,0.11417,1.2423,NA,NA,Yes,284,A,1971,1972
12/10/1971,1971,10,12,1.4528,0.8704,NA,NA,Yes,285,A,1971,1972
13/10/1971,1971,10,13,1.3381,0.75736,NA,NA,Yes,286,A,1971,1972
14/10/1971,1971,10,14,1.2223,0.64645,NA,NA,Yes,287,A,1971,1972
15/10/1971,1971,10,15,2.8448,0.8387,NA,NA,Yes,288,A,1971,1972
16/10/1971,1971,10,16,3.0369,0.99932,NA,NA,Yes,289,A,1971,1972
17/10/1971,1971,10,17,4.3567,0.92563,NA,NA,Yes,290,A,1971,1972
18/10/1971,1971,10,18,7.7749,0.91261,NA,NA,Yes,291,A,1971,1972
19/10/1971,1971,10,19,2.1571,0.85817,NA,NA,Yes,292,A,1971,1972
20/10/1971,1971,10,20,1.8058,0.81494,NA,NA,Yes,293,A,1971,1972
21/10/1971,1971,10,21,0.13013,0.88166,NA,NA,Yes,294,A,1971,1972
22/10/1971,1971,10,22,0.0069416,1.1629,NA,NA,Yes,295,A,1971,1972
23/10/1971,1971,10,23,0.68938,0.9422,NA,NA,Yes,296,A,1971,1972
24/10/1971,1971,10,24,0.017558,0.81804,NA,NA,Yes,297,A,1971,1972
25/10/1971,1971,10,25,0,0.56033,NA,NA,Yes,298,A,1971,1972
26/10/1971,1971,10,26,0,0.62019,NA,NA,Yes,299,A,1971,1972
27/10/1971,1971,10,27,0.0083299,0.6343,NA,NA,Yes,300,A,1971,1972
28/10/1971,1971,10,28,1.0933,0.62223,NA,NA,Yes,301,A,1971,1972
29/10/1971,1971,10,29,0.94998,0.67539,NA,NA,Yes,302,A,1971,1972
30/10/1971,1971,10,30,1.5987,0.65383,NA,NA,Yes,303,A,1971,1972
31/10/1971,1971,10,31,0.11666,0.66381,NA,NA,Yes,304,A,1971,1972
01/11/1971,1971,11,1,0.084034,0.75207,NA,NA,Yes,305,A,1971,1972
02/11/1971,1971,11,2,2.4407,0.81201,NA,NA,Yes,306,A,1971,1972
03/11/1971,1971,11,3,0.14332,0.71676,NA,NA,Yes,307,A,1971,1972
04/11/1971,1971,11,4,9.1768,0.69386,NA,NA,Yes,308,A,1971,1972
05/11/1971,1971,11,5,0.74124,0.56334,NA,NA,Yes,309,A,1971,1972
06/11/1971,1971,11,6,0.50968,0.46208,NA,NA,Yes,310,A,1971,1972
07/11/1971,1971,11,7,5.3801,0.45543,NA,NA,Yes,311,A,1971,1972
08/11/1971,1971,11,8,0.85594,0.3744,NA,NA,Yes,312,A,1971,1972
09/11/1971,1971,11,9,0.22274,0.28885,NA,NA,Yes,313,A,1971,1972
10/11/1971,1971,11,10,0.11515,0.35225,NA,NA,Yes,314,A,1971,1972
11/11/1971,1971,11,11,0.094283,0.42376,NA,NA,Yes,315,A,1971,1972
12/11/1971,1971,11,12,0.81931,0.46884,NA,NA,Yes,316,A,1971,1972
13/11/1971,1971,11,13,0.14696,0.39393,NA,NA,Yes,317,A,1971,1972
14/11/1971,1971,11,14,0.013312,0.38254,NA,NA,Yes,318,A,1971,1972
15/11/1971,1971,11,15,1.8673,0.45039,NA,NA,Yes,319,A,1971,1972
16/11/1971,1971,11,16,0.51707,0.46627,NA,NA,Yes,320,A,1971,1972
17/11/1971,1971,11,17,13.073,0.40341,NA,NA,Yes,321,A,1971,1972
18/11/1971,1971,11,18,0.72936,0.21019,NA,NA,Yes,322,A,1971,1972
19/11/1971,1971,11,19,0.90633,0.18188,NA,NA,Yes,323,A,1971,1972
20/11/1971,1971,11,20,27.079,0.27863,NA,NA,Yes,324,A,1971,1972
21/11/1971,1971,11,21,0.4138,0.24779,NA,NA,Yes,325,A,1971,1972
22/11/1971,1971,11,22,0.81041,0.25798,NA,NA,Yes,326,A,1971,1972
23/11/1971,1971,11,23,0.3352,0.30352,NA,NA,Yes,327,A,1971,1972
24/11/1971,1971,11,24,0.17811,0.21874,NA,NA,Yes,328,A,1971,1972
25/11/1971,1971,11,25,0.55337,0.26396,NA,NA,Yes,329,A,1971,1972
26/11/1971,1971,11,26,2.0669,0.38468,NA,NA,Yes,330,A,1971,1972
27/11/1971,1971,11,27,0.24165,0.31811,NA,NA,Yes,331,A,1971,1972
28/11/1971,1971,11,28,0.2205,0.15941,NA,NA,Yes,332,A,1971,1972
29/11/1971,1971,11,29,6.2524,0.1749,NA,NA,Yes,333,A,1971,1972
30/11/1971,1971,11,30,0.23018,0.20172,NA,NA,Yes,334,A,1971,1972
01/12/1971,1971,12,1,5.3924,0.20464,NA,NA,Yes,335,W,1972,1972
02/12/1971,1971,12,2,0.20367,0.22603,NA,NA,Yes,336,W,1972,1972
03/12/1971,1971,12,3,0.39363,0.19849,NA,NA,Yes,337,W,1972,1972
04/12/1971,1971,12,4,0.047407,0.256,NA,NA,Yes,338,W,1972,1972
05/12/1971,1971,12,5,0,0.32228,NA,NA,Yes,339,W,1972,1972
06/12/1971,1971,12,6,0.011801,0.27697,NA,NA,Yes,340,W,1972,1972
07/12/1971,1971,12,7,0.071213,0.12735,NA,NA,Yes,341,W,1972,1972
08/12/1971,1971,12,8,0.021233,0.18572,NA,NA,Yes,342,W,1972,1972
09/12/1971,1971,12,9,0.0028991,0.24046,NA,NA,Yes,343,W,1972,1972
10/12/1971,1971,12,10,0,0.30901,NA,NA,Yes,344,W,1972,1972
11/12/1971,1971,12,11,0.33397,0.29108,NA,NA,Yes,345,W,1972,1972
12/12/1971,1971,12,12,1.9267,0.30167,NA,NA,Yes,346,W,1972,1972
13/12/1971,1971,12,13,0.38873,0.30258,NA,NA,Yes,347,W,1972,1972
14/12/1971,1971,12,14,1.1955,0.31345,NA,NA,Yes,348,W,1972,1972
15/12/1971,1971,12,15,0.15647,0.30335,NA,NA,Yes,349,W,1972,1972
16/12/1971,1971,12,16,0.07452,0.32002,NA,NA,Yes,350,W,1972,1972
17/12/1971,1971,12,17,0.00147,0.30715,NA,NA,Yes,351,W,1972,1972
18/12/1971,1971,12,18,7.9163,0.31498,NA,NA,Yes,352,W,1972,1972
19/12/1971,1971,12,19,1.8767,0.31,NA,NA,Yes,353,W,1972,1972
20/12/1971,1971,12,20,0.73483,0.31507,NA,NA,Yes,354,W,1972,1972
21/12/1971,1971,12,21,0.016782,0.30441,NA,NA,Yes,355,W,1972,1972
22/12/1971,1971,12,22,1.6136,0.22434,NA,NA,Yes,356,W,1972,1972
23/12/1971,1971,12,23,0.22229,0.20345,NA,NA,Yes,357,W,1972,1972
24/12/1971,1971,12,24,0.10425,0.23272,NA,NA,Yes,358,W,1972,1972
25/12/1971,1971,12,25,0.71772,0.31369,NA,NA,Yes,359,W,1972,1972
26/12/1971,1971,12,26,10.803,0.27526,NA,NA,Yes,360,W,1972,1972
27/12/1971,1971,12,27,8.7454,0.27649,NA,NA,Yes,361,W,1972,1972
28/12/1971,1971,12,28,0.32724,0.18378,NA,NA,Yes,362,W,1972,1972
29/12/1971,1971,12,29,0.36178,0.17208,NA,NA,Yes,363,W,1972,1972
30/12/1971,1971,12,30,0.39245,0.18151,NA,NA,Yes,364,W,1972,1972
31/12/1971,1971,12,31,0.27897,0.19642,NA,NA,Yes,365,W,1972,1972
01/01/1972,1972,1,1,0.0059616,0.23297,NA,NA,Yes,1,W,1972,1972
02/01/1972,1972,1,2,0.90625,0.17765,NA,NA,Yes,2,W,1972,1972
03/01/1972,1972,1,3,1.1432,0.16247,NA,NA,Yes,3,W,1972,1972
04/01/1972,1972,1,4,0.032381,0.13673,NA,NA,Yes,4,W,1972,1972
05/01/1972,1972,1,5,0.063332,0.11414,NA,NA,Yes,5,W,1972,1972
06/01/1972,1972,1,6,1.4107,0.14009,NA,NA,Yes,6,W,1972,1972
07/01/1972,1972,1,7,3.4538,0.24209,NA,NA,Yes,7,W,1972,1972
08/01/1972,1972,1,8,3.2302,0.28463,NA,NA,Yes,8,W,1972,1972
09/01/1972,1972,1,9,2.7859,0.24391,NA,NA,Yes,9,W,1972,1972
10/01/1972,1972,1,10,13.117,0.28141,NA,NA,Yes,10,W,1972,1972
11/01/1972,1972,1,11,9.2584,0.26818,NA,NA,Yes,11,W,1972,1972
12/01/1972,1972,1,12,1.707,0.27579,NA,NA,Yes,12,W,1972,1972
13/01/1972,1972,1,13,7.5775,0.21719,NA,NA,Yes,13,W,1972,1972
14/01/1972,1972,1,14,1.4537,0.24201,NA,NA,Yes,14,W,1972,1972
15/01/1972,1972,1,15,7.7484,0.24077,NA,NA,Yes,15,W,1972,1972
16/01/1972,1972,1,16,5.7467,0.24953,NA,NA,Yes,16,W,1972,1972
17/01/1972,1972,1,17,0.41454,0.31017,NA,NA,Yes,17,W,1972,1972
18/01/1972,1972,1,18,17.561,0.30417,NA,NA,Yes,18,W,1972,1972
19/01/1972,1972,1,19,0.48216,0.20965,NA,NA,Yes,19,W,1972,1972
20/01/1972,1972,1,20,0.30278,0.18163,NA,NA,Yes,20,W,1972,1972
21/01/1972,1972,1,21,0.74773,0.24758,NA,NA,Yes,21,W,1972,1972
22/01/1972,1972,1,22,1.4947,0.2927,NA,NA,Yes,22,W,1972,1972
23/01/1972,1972,1,23,5.468,0.42492,NA,NA,Yes,23,W,1972,1972
24/01/1972,1972,1,24,0.65468,0.19995,NA,NA,Yes,24,W,1972,1972
25/01/1972,1972,1,25,4.1666,0.28796,NA,NA,Yes,25,W,1972,1972
26/01/1972,1972,1,26,7.8045,0.30518,NA,NA,Yes,26,W,1972,1972
27/01/1972,1972,1,27,0.10143,0.31217,NA,NA,Yes,27,W,1972,1972
28/01/1972,1972,1,28,0.18563,0.29383,NA,NA,Yes,28,W,1972,1972
29/01/1972,1972,1,29,0.41511,0.20812,NA,NA,Yes,29,W,1972,1972
30/01/1972,1972,1,30,1.4309,0.15917,NA,NA,Yes,30,W,1972,1972
31/01/1972,1972,1,31,6.6536,0.09478,NA,NA,Yes,31,W,1972,1972
01/02/1972,1972,2,1,3.2635,0.23055,NA,NA,Yes,32,W,1972,1972
02/02/1972,1972,2,2,7.5568,0.40037,NA,NA,Yes,33,W,1972,1972
03/02/1972,1972,2,3,0.19285,0.4255,NA,NA,Yes,34,W,1972,1972
04/02/1972,1972,2,4,2.5899,0.35605,NA,NA,Yes,35,W,1972,1972
05/02/1972,1972,2,5,1.5674,0.34327,NA,NA,Yes,36,W,1972,1972
06/02/1972,1972,2,6,0.31854,0.36164,NA,NA,Yes,37,W,1972,1972
07/02/1972,1972,2,7,0.38167,0.35728,NA,NA,Yes,38,W,1972,1972
08/02/1972,1972,2,8,3.0491,0.38857,NA,NA,Yes,39,W,1972,1972
09/02/1972,1972,2,9,2.2873,0.35197,NA,NA,Yes,40,W,1972,1972
10/02/1972,1972,2,10,5.3435,0.39595,NA,NA,Yes,41,W,1972,1972
11/02/1972,1972,2,11,1.9655,0.39767,NA,NA,Yes,42,W,1972,1972
12/02/1972,1972,2,12,1.4492,0.38968,NA,NA,Yes,43,W,1972,1972
13/02/1972,1972,2,13,0.7365,0.38407,NA,NA,Yes,44,W,1972,1972
14/02/1972,1972,2,14,6.3477,0.42766,NA,NA,Yes,45,W,1972,1972
15/02/1972,1972,2,15,2.4041,0.50513,NA,NA,Yes,46,W,1972,1972
16/02/1972,1972,2,16,0.53961,0.49794,NA,NA,Yes,47,W,1972,1972
17/02/1972,1972,2,17,0.026419,0.57044,NA,NA,Yes,48,W,1972,1972
18/02/1972,1972,2,18,0.0012658,0.46271,NA,NA,Yes,49,W,1972,1972
19/02/1972,1972,2,19,0,0.4691,NA,NA,Yes,50,W,1972,1972
20/02/1972,1972,2,20,0,0.50047,NA,NA,Yes,51,W,1972,1972
21/02/1972,1972,2,21,0,0.49367,NA,NA,Yes,52,W,1972,1972
22/02/1972,1972,2,22,0,0.53714,NA,NA,Yes,53,W,1972,1972
23/02/1972,1972,2,23,0.0057983,0.54701,NA,NA,Yes,54,W,1972,1972
24/02/1972,1972,2,24,0.81837,0.56406,NA,NA,Yes,55,W,1972,1972
25/02/1972,1972,2,25,0.74916,0.65811,NA,NA,Yes,56,W,1972,1972
26/02/1972,1972,2,26,1.0804,0.67616,NA,NA,Yes,57,W,1972,1972
27/02/1972,1972,2,27,8.0804,0.60328,NA,NA,Yes,58,W,1972,1972
28/02/1972,1972,2,28,0.79849,0.78376,NA,NA,Yes,59,W,1972,1972
29/02/1972,1972,2,29,1.5651,0.65238,NA,NA,Yes,60,W,1972,1972
01/03/1972,1972,3,1,0.061372,0.58906,NA,NA,Yes,61,SP,1972,1972
02/03/1972,1972,3,2,6.5386,0.50988,NA,NA,Yes,62,SP,1972,1972
03/03/1972,1972,3,3,6.0636,0.59614,NA,NA,Yes,63,SP,1972,1972
04/03/1972,1972,3,4,1.8469,0.49077,NA,NA,Yes,64,SP,1972,1972
05/03/1972,1972,3,5,2.9558,0.5941,NA,NA,Yes,65,SP,1972,1972
06/03/1972,1972,3,6,0.55496,0.74188,NA,NA,Yes,66,SP,1972,1972
07/03/1972,1972,3,7,0.0412,0.80212,NA,NA,Yes,67,SP,1972,1972
08/03/1972,1972,3,8,9.39E-04,0.69863,NA,NA,Yes,68,SP,1972,1972
09/03/1972,1972,3,9,0.044385,0.68378,NA,NA,Yes,69,SP,1972,1972
10/03/1972,1972,3,10,0.0033891,0.75717,NA,NA,Yes,70,SP,1972,1972
11/03/1972,1972,3,11,0,0.73067,NA,NA,Yes,71,SP,1972,1972
12/03/1972,1972,3,12,0,0.69582,NA,NA,Yes,72,SP,1972,1972
13/03/1972,1972,3,13,0.011882,0.68984,NA,NA,Yes,73,SP,1972,1972
14/03/1972,1972,3,14,1.62,0.91487,NA,NA,Yes,74,SP,1972,1972
15/03/1972,1972,3,15,0.038424,1.0116,NA,NA,Yes,75,SP,1972,1972
16/03/1972,1972,3,16,0.00441,0.83773,NA,NA,Yes,76,SP,1972,1972
17/03/1972,1972,3,17,0.083095,1.2014,NA,NA,Yes,77,SP,1972,1972
18/03/1972,1972,3,18,6.2318,1.1342,NA,NA,Yes,78,SP,1972,1972
19/03/1972,1972,3,19,0.71862,0.98796,NA,NA,Yes,79,SP,1972,1972
20/03/1972,1972,3,20,6.53E-04,1.0331,NA,NA,Yes,80,SP,1972,1972
21/03/1972,1972,3,21,0,0.87998,NA,NA,Yes,81,SP,1972,1972
22/03/1972,1972,3,22,0.017354,0.85326,NA,NA,Yes,82,SP,1972,1972
23/03/1972,1972,3,23,0,1.2512,NA,NA,Yes,83,SP,1972,1972
24/03/1972,1972,3,24,0.028746,1.358,NA,NA,Yes,84,SP,1972,1972
25/03/1972,1972,3,25,4.2826,1.0957,NA,NA,Yes,85,SP,1972,1972
26/03/1972,1972,3,26,5.2914,0.9539,NA,NA,Yes,86,SP,1972,1972
27/03/1972,1972,3,27,7.0755,0.94791,NA,NA,Yes,87,SP,1972,1972
28/03/1972,1972,3,28,2.1145,1.0099,NA,NA,Yes,88,SP,1972,1972
29/03/1972,1972,3,29,5.1006,1.0282,NA,NA,Yes,89,SP,1972,1972
30/03/1972,1972,3,30,5.4367,1.336,NA,NA,Yes,90,SP,1972,1972
31/03/1972,1972,3,31,13.959,1.3674,NA,NA,Yes,91,SP,1972,1972
01/04/1972,1972,4,1,4.3241,1.6386,NA,NA,Yes,92,SP,1972,1972
02/04/1972,1972,4,2,3.1697,1.7871,NA,NA,Yes,93,SP,1972,1972
03/04/1972,1972,4,3,3.0494,1.475,NA,NA,Yes,94,SP,1972,1972
04/04/1972,1972,4,4,5.301,1.5121,NA,NA,Yes,95,SP,1972,1972
05/04/1972,1972,4,5,6.3746,1.3398,NA,NA,Yes,96,SP,1972,1972
06/04/1972,1972,4,6,8.3091,1.3051,NA,NA,Yes,97,SP,1972,1972
07/04/1972,1972,4,7,5.1635,1.538,NA,NA,Yes,98,SP,1972,1972
08/04/1972,1972,4,8,1.6842,1.4749,NA,NA,Yes,99,SP,1972,1972
09/04/1972,1972,4,9,7.4304,1.3233,NA,NA,Yes,100,SP,1972,1972
10/04/1972,1972,4,10,7.9334,1.2662,NA,NA,Yes,101,SP,1972,1972
11/04/1972,1972,4,11,0.21396,1.4107,NA,NA,Yes,102,SP,1972,1972
12/04/1972,1972,4,12,1.3764,1.4018,NA,NA,Yes,103,SP,1972,1972
13/04/1972,1972,4,13,0.020866,1.3157,NA,NA,Yes,104,SP,1972,1972
14/04/1972,1972,4,14,0.27677,1.4193,NA,NA,Yes,105,SP,1972,1972
15/04/1972,1972,4,15,0.087383,1.3698,NA,NA,Yes,106,SP,1972,1972
16/04/1972,1972,4,16,0,1.7651,NA,NA,Yes,107,SP,1972,1972
17/04/1972,1972,4,17,0,1.9717,NA,NA,Yes,108,SP,1972,1972
18/04/1972,1972,4,18,0,1.8261,NA,NA,Yes,109,SP,1972,1972
19/04/1972,1972,4,19,0,1.4873,NA,NA,Yes,110,SP,1972,1972
20/04/1972,1972,4,20,0,1.3473,NA,NA,Yes,111,SP,1972,1972
21/04/1972,1972,4,21,0.27603,1.4755,NA,NA,Yes,112,SP,1972,1972
22/04/1972,1972,4,22,0.0074316,1.7809,NA,NA,Yes,113,SP,1972,1972
23/04/1972,1972,4,23,0.012985,1.6407,NA,NA,Yes,114,SP,1972,1972
24/04/1972,1972,4,24,0,1.657,NA,NA,Yes,115,SP,1972,1972
25/04/1972,1972,4,25,0,1.8527,NA,NA,Yes,116,SP,1972,1972
26/04/1972,1972,4,26,0,1.6422,NA,NA,Yes,117,SP,1972,1972
27/04/1972,1972,4,27,0.010494,1.8466,NA,NA,Yes,118,SP,1972,1972
28/04/1972,1972,4,28,6.6009,1.7032,NA,NA,Yes,119,SP,1972,1972
29/04/1972,1972,4,29,5.6279,1.7822,NA,NA,Yes,120,SP,1972,1972
30/04/1972,1972,4,30,5.2559,1.7354,NA,NA,Yes,121,SP,1972,1972
01/05/1972,1972,5,1,4.7181,1.9386,NA,NA,Yes,122,SP,1972,1972
02/05/1972,1972,5,2,0.1795,1.9045,NA,NA,Yes,123,SP,1972,1972
03/05/1972,1972,5,3,0.5341,1.9717,NA,NA,Yes,124,SP,1972,1972
04/05/1972,1972,5,4,0.040057,2.1292,NA,NA,Yes,125,SP,1972,1972
05/05/1972,1972,5,5,1.9712,2.1154,NA,NA,Yes,126,SP,1972,1972
06/05/1972,1972,5,6,7.3197,2.1975,NA,NA,Yes,127,SP,1972,1972
07/05/1972,1972,5,7,5.3423,1.9496,NA,NA,Yes,128,SP,1972,1972
08/05/1972,1972,5,8,6.1183,1.9956,NA,NA,Yes,129,SP,1972,1972
09/05/1972,1972,5,9,3.3505,2.171,NA,NA,Yes,130,SP,1972,1972
10/05/1972,1972,5,10,4.4269,2.0402,NA,NA,Yes,131,SP,1972,1972
11/05/1972,1972,5,11,10.766,1.9514,NA,NA,Yes,132,SP,1972,1972
12/05/1972,1972,5,12,3.6535,1.7783,NA,NA,Yes,133,SP,1972,1972
13/05/1972,1972,5,13,0.013434,2.1723,NA,NA,Yes,134,SP,1972,1972
14/05/1972,1972,5,14,0.0011433,2.1423,NA,NA,Yes,135,SP,1972,1972
15/05/1972,1972,5,15,0,2.1624,NA,NA,Yes,136,SP,1972,1972
16/05/1972,1972,5,16,0.0028175,2.0822,NA,NA,Yes,137,SP,1972,1972
17/05/1972,1972,5,17,0.15586,2.1832,NA,NA,Yes,138,SP,1972,1972
18/05/1972,1972,5,18,1.6082,2.5636,NA,NA,Yes,139,SP,1972,1972
19/05/1972,1972,5,19,2.5193,2.3267,NA,NA,Yes,140,SP,1972,1972
20/05/1972,1972,5,20,3.4936,2.4612,NA,NA,Yes,141,SP,1972,1972
21/05/1972,1972,5,21,3.4699,2.2293,NA,NA,Yes,142,SP,1972,1972
22/05/1972,1972,5,22,1.0546,2.4147,NA,NA,Yes,143,SP,1972,1972
23/05/1972,1972,5,23,3.885,2.4808,NA,NA,Yes,144,SP,1972,1972
24/05/1972,1972,5,24,3.4518,2.7587,NA,NA,Yes,145,SP,1972,1972
25/05/1972,1972,5,25,6.3305,2.4329,NA,NA,Yes,146,SP,1972,1972
26/05/1972,1972,5,26,9.848,2.3836,NA,NA,Yes,147,SP,1972,1972
27/05/1972,1972,5,27,1.1203,2.6589,NA,NA,Yes,148,SP,1972,1972
28/05/1972,1972,5,28,1.1194,2.6299,NA,NA,Yes,149,SP,1972,1972
29/05/1972,1972,5,29,5.1633,2.4582,NA,NA,Yes,150,SP,1972,1972
30/05/1972,1972,5,30,3.3496,2.5483,NA,NA,Yes,151,SP,1972,1972
31/05/1972,1972,5,31,2.5167,2.5935,NA,NA,Yes,152,SP,1972,1972
01/06/1972,1972,6,1,1.9221,2.4818,NA,NA,Yes,153,SU,1972,1972
02/06/1972,1972,6,2,3.0535,2.4324,NA,NA,Yes,154,SU,1972,1972
03/06/1972,1972,6,3,2.8454,2.2485,NA,NA,Yes,155,SU,1972,1972
04/06/1972,1972,6,4,2.6974,2.2839,NA,NA,Yes,156,SU,1972,1972
05/06/1972,1972,6,5,2.3643,2.2418,NA,NA,Yes,157,SU,1972,1972
06/06/1972,1972,6,6,2.1199,2.5816,NA,NA,Yes,158,SU,1972,1972
